building_id,latitude,longitude,Energy_Consumption,CO2_Usage,Water_Usage,Energy_Intensity,CO2_Intensity,true_energy_label,true_ges_label,adresse_ban,numero_voie_ban,nom_rue_ban,code_postal_ban,nom_commune_ban,identifiant_ban,adresse_brut,nom_commune_brut,code_postal_brut,annee_construction,surface_habitable_immeuble,log1p_Energy_Consumption,log1p_CO2_Usage,log1p_Energy_Intensity,log1p_CO2_Intensity,city,year,PC1,PC2,cluster
2284E1084851I,43.88103199042656,5.2080440122579,22583.47605644272,3511.8018213056303,6656.587599390806,357.63325159254583,55.02115790099127,F,E,3283 Route de Saint Pantaleon 84220 Gordes,3283,Route de Saint Pantaleon,84220,Gordes,84050_0803_03283,"3283, Route de Saint Pantaléon",GORDES,84220,,,10.025018049078973,8.164169237724266,5.882300283008721,4.025729439039832,gordes,2025,2.385472245996069,1.1089837438833166,1
2284E1165371G,43.87197898605874,5.195223960240157,16358.448752066462,1310.9290615493812,5392.921184756297,183.21203051937871,13.841923871854089,G,C,110 Chemin des Martins 84220 Gordes,110,Chemin des Martins,84220,Gordes,84050_0545_00110,"110, Hameau Les Martins",GORDES,84220,,,9.70256091472759,7.179253899101236,5.216087433954353,2.697455870297089,gordes,2025,0.33639034186265954,0.4646442097762369,2
2284E1147122J,43.886216022406536,5.1675420499982625,9832.453452970798,722.3354816762751,2678.544649929637,109.23330009966077,7.992647100152421,D,B,Les Imberts 84220 Gordes,,,84220,Gordes,84050_7lah4v,"277, Chemin des Prés",LES IMBERTS,84220,1991.0,,9.193545469141544,6.583873127921351,4.7025990298348095,2.1964072545469744,gordes,2025,-1.0262226615518024,0.24686767012992122,0
2184E0373048G,43.876382005406924,5.190826032632069,16541.3127940672,2126.602833232085,5074.228370490077,97.14609248119245,12.043623577698341,C,C,389 Chemin de Fontcaudette 84220 Gordes,389,Chemin de Fontcaudette,84220,Gordes,84050_0288_00389,"389 , chemin de fontcaudette",GORDES,84220,1978.0,,9.713676789157057,7.662751194523642,4.5864571082253525,2.568299399621864,gordes,2025,-0.01356274413220758,-0.4108302891960025,0
2184E0387158Y,43.91923896357449,5.202420949879403,10326.951884964214,762.3422832400747,2975.130711269315,60.26453725542308,4.1358593963926475,C,A,Route de Murs 84220 Gordes,,,84220,Gordes,84050_0580,3TER Route de Murs,GORDES,84220,1947.0,,9.24260927381735,6.637706532580098,4.115201164209139,1.6362471899211537,gordes,2025,-1.7666444162910544,-0.6285201129911869,3
2184E0051403H,43.88826495916311,5.178589055057464,33197.24948428102,5940.306673411528,8616.940837514874,206.963460343457,36.905229048219894,D,D,85 Chemin de la Dragonne 84220 Gordes,85,Chemin de la Dragonne,84220,Gordes,84050_0210_00085,"85, Chemin de la Dragonne
Quartier Gravelier de la Senancole
Hameau les Imberts",GORDES,84220,1989.0,,10.410252427137419,8.689684366853736,5.337362392843598,3.635089072181473,gordes,2025,1.8873565076375827,-0.06151674467004821,1
2184E0606622W,43.912730017647455,5.197812972609831,8515.468399925283,663.0186082433784,2652.314646233366,163.59393783431912,12.486226143943094,F,C,Rue de la Combe 84220 Gordes,,,84220,Gordes,84050_0130,Rue de la Combe,GORDES,84220,1947.0,,9.049757026840544,6.498310173546675,5.103481457882596,2.601668878964847,gordes,2025,-0.6127606886909771,0.9538917064335205,0
2184E0307845L,43.88632297424306,5.218267980688624,53666.2163161165,14748.528577069836,18626.387284026907,428.4947521235309,117.74125012024348,G,G,77 Chemin des Coucourdons 84220 Gordes,77,Chemin des Coucourdons,84220,Gordes,84050_0140_00077,"77, chemin des Coucourdons",GORDES,84220,1975.0,,10.890557597161257,9.598966400380585,6.06260952277814,4.776946757002061,gordes,2025,4.050219173805575,0.5602488094392906,1
2184E0900340S,43.87617102616449,5.1946010379409255,9047.183141636991,720.524249512132,2966.6596431927974,83.08055975705344,6.137344544396354,D,B,1735 Route des Beaumettes 84220 Gordes,1735,Route des Beaumettes,84220,Gordes,84050_0063_01735,"1735, Route des Beaumettes",GORDES,84220,1947.0,,9.110319258709254,6.581365987506552,4.431775383980567,1.9653407946253383,gordes,2025,-1.3354379897887123,-0.04094489695057884,0
2184E0058736I,43.914946972128234,5.234423015434296,8767.039047406335,682.9185866969204,2769.205691745783,38.75615184974803,2.1146263715650115,B,A,391 Chemin du Bois dâ€™Audibert 84220 Gordes,391,Chemin du Bois dâ€™Audibert,84220,Gordes,84050_0073_00391,"Résidence Les Bastides- Les Cortasses
391, Chemin du Bois d'Audibert",GORDES,84220,2013.0,,9.078868462577326,6.527838885241578,3.682764592641377,1.1361092001224993,gordes,2025,-2.479509913223811,-1.106991176638728,3
2184E0264232A,43.8867839970101,5.168108952694416,39179.33764584177,11266.664587988957,10093.36428651182,262.91243417698445,75.47741430401521,F,F,16 Chemin des Trois Places 84220 Gordes,16,Chemin des Trois Places,84220,Gordes,84050_0879_00016,"16, Chemin des 3 Places",GORDES,84220,1947.0,,10.575930309272572,9.329692361779081,5.5756173594019005,4.336995459385204,gordes,2025,2.831242748380908,0.12236619755411916,1
2184E0127340Y,43.91854499877508,5.194675988273074,9226.902600591708,577.724430851854,2908.521369821941,107.28956512315939,6.626365747932129,D,B,Route de Senanque 84220 Gordes,,,84220,Gordes,84050_0810,"Bastide de Léa
Route de Sénanque",GORDES,84220,1989.0,,9.129987064468947,6.360826424470881,4.684808797778123,2.0316114209372937,gordes,2025,-1.1548681842612762,0.2996112558217519,0
2184E0242959V,43.87484598764646,5.191196965746645,9477.601751324386,766.4853007744473,2482.083401672524,70.51478391724564,5.400065526098684,C,A,587 Chemin de Fontcaudette 84220 Gordes,587,Chemin de Fontcaudette,84220,Gordes,84050_0288_00587,587 chemin de Fontcaudette,GORDES,84220,2013.0,,9.156792089784636,6.643119327192538,4.2699041963997555,1.856308228766133,gordes,2025,-1.6107134723057075,-0.32714213073220005,3
2184E0550656I,43.91288099724327,5.194571994974315,4888.867832033962,432.73473372297616,1723.593212281988,104.71734184280862,8.590267666957343,E,B,34 Domaine des Bastidons 84220 Gordes,34,Domaine des Bastidons,84220,Gordes,84050_6f3393_00034,"Le Mirabeau
34, Domaine les Bastidons
8, Chemin des Mians",GORDES,84220,1989.0,,8.494920553889735,6.072433134613954,4.6607689460489015,2.260748799554573,gordes,2025,-1.5232878466526432,0.919386855592772,3
2184E0039833H,43.90685699624431,5.222704055571117,7223.77137768676,485.6657414184091,2392.7669536807052,71.98222756073655,4.64840870423439,C,A,954 Chemin de Font-Blanche 84220 Gordes,954,Chemin de Font-Blanche,84220,Gordes,84050_0284_00954,"954 CHEMIN DE LA CAPOUNE
QUARTIER FONT BLANCHE",GORDES,84220,2006.0,,8.88527086925323,6.187577524837415,4.2902159534355615,1.7313738602206228,gordes,2025,-1.858898457001787,-0.013587188038753376,3
2184E0093510U,43.91854499877508,5.194675988273074,12943.744999558288,840.0200224944695,3603.20685026386,92.33338613973348,5.617610493721373,D,B,Route de Senanque 84220 Gordes,,,84220,Gordes,84050_0810,"Le Clos des Chênes
Route de Sénanque",GORDES,84220,1989.0,,9.468445193232116,6.7346154676496734,4.536177880283838,1.889734352179779,gordes,2025,-1.0804269339536574,-0.2904656923555349,0
2184E0550209D,43.87804103723487,5.21063899615927,2655.234983683532,191.09478685631748,894.5964177726887,74.56913974483886,4.794149193585486,C,A,Ancien Chemin des Beaumettes 84220 Gordes,,,84220,Gordes,84050_0064,"Chemin Moulin des Roberts
LE MOULIN BLANC",BEAUMETTES-GORDES,84220,1948.0,,7.884664979455254,5.257988931750461,4.325047995414029,1.7568486486852113,gordes,2025,-2.7647718267805215,1.0332329996268383,3
2184E0603431D,43.888910959862834,5.179592022054333,6160.9466436203675,492.65752423462374,2036.993822228278,55.310618234239975,4.0266246361636595,C,A,104bis Chemin de la Dragonne 84220 Gordes,104bis,Chemin de la Dragonne,84220,Gordes,84050_0210_00104_bis,"104 B Chemin de la Dragonne
Les Imberts",GORDES,84220,2013.0,,8.726148020180528,6.201842005984496,4.030883118326129,1.6147487123708395,gordes,2025,-2.1772464778529286,-0.19788214053268693,3
2184E0606569V,43.912730017647455,5.197812972609831,6580.942765880547,569.9033263466108,2381.8253167890234,101.18967459893207,8.396365765695924,E,B,Rue de la Combe 84220 Gordes,,,84220,Gordes,84050_0130,Rue de la Combe,GORDES,84220,1947.0,,8.792085233914058,6.347219889449318,4.626830641343992,2.240322993848271,gordes,2025,-1.256197349320129,0.5827818317326177,3
2184E0050842S,43.903498027795756,5.226863993129113,14908.881130939759,872.9986882487603,4066.0429407662996,123.76110182160593,6.77118096148623,D,B,Chemin de la Capoune 84220 Gordes,,,84220,Gordes,84050_0103,"253, Chemin du Bois
La Capoune",GORDES,84220,2006.0,,9.609779435288356,6.773078874794868,4.826400723229988,2.05042214272553,gordes,2025,-0.6424282358688221,-0.01873982528569902,0
2184E0414363H,43.90376496650785,5.194708974654844,23809.914111209047,1763.7763523784784,7086.289312770602,183.03878622944544,12.905438498857555,F,C,1190 Route des Moines 84220 Gordes,1190,Route des Moines,84220,Gordes,84050_0565_01190,"1190, Route des Moines",GORDES,84220,1983.0,,10.0778993306469,7.475779248805246,5.215146530120146,2.6322800225254532,gordes,2025,0.5302961677848592,0.05694437495070754,2
2184E0532807V,43.9051189797964,5.225995944248921,7797.8037613294955,587.5599310088041,2462.0985163830323,69.74946117971952,4.684738725951237,C,A,Chemin des Pourquiers 84220 Gordes,,,84220,Gordes,84050_0710,Les Pourquiers,GORDES,84220,1989.0,,8.961725636984117,6.3776787584036745,4.259144920659994,1.7377851676505507,gordes,2025,-1.6416514947602152,-0.12829596986044994,3
2184E0473021J,43.90314899385824,5.196222057377208,16568.45707061983,907.1148166774402,4569.031708244157,71.31125536119406,3.2205259763696104,C,A,Chemin des Escortiels 84220 Gordes,,,84220,Gordes,84050_0240,Chemin des Escortiels,GORDES,84220,2013.0,,9.715316344079321,6.811370820692442,4.28097979286031,1.4399597592312765,gordes,2025,-1.3985411840961637,-0.8957686093763055,0
2184E0059120C,43.9105070144366,5.229732994368488,18634.193826899715,1012.0473450414329,4892.464631170142,98.05548855087599,5.008151944979379,C,A,3688 Route des Trois Soldats 84220 Gordes,3688,Route des Trois Soldats,84220,Gordes,84050_0880_03688,"3688, Route des 3 Soldats
Sauvestre de Véroncle",GORDES,84220,1989.0,,9.832807213088122,6.920718240611047,4.595680183531395,1.7931172045846755,gordes,2025,-0.8144678639469713,-0.5592313627978837,0
2184E0257100S,43.9050179903165,5.225955022926943,18379.893185450168,1450.5531781948484,6193.669433691518,93.72992955145226,6.587434960012936,D,B,169 Chemin des Pourquiers 84220 Gordes,169,Chemin des Pourquiers,84220,Gordes,84050_0710_00169,"169, Les Pourquiers",GORDES,84220,2001.0,,9.819066990237669,7.280389419510661,4.5510299962098975,2.0264935843571714,gordes,2025,-0.32737921152368,-0.5804156015913525,0
2184E0265368S,43.9118959731827,5.201273050019691,17023.551040439597,1349.514916321777,5251.810420103151,65.66244250531858,4.991917275733436,C,A,Rue Saint Pons 84220 Gordes,,,84220,Gordes,84050_0804,Rue Saint Pons,GORDES,84220,1947.0,,9.7424117600644,7.208241218208162,4.199641713452222,1.790411440334143,gordes,2025,-0.9017375452475307,-0.9710408807341961,0
2184E0551642G,43.88840200382196,5.178421005075104,18734.23847080373,1285.2582417402689,5543.88192209049,49.78666031675231,3.3932893476602843,B,A,Chemin de la Dragonne 84220 Gordes,,,84220,Gordes,84050_0210,Quartier la Dragonne,GORDES,84220,2003.0,,9.838161439772545,7.15949269470034,3.927633727911155,1.4800782284426912,gordes,2025,-1.426362558415147,-1.4664845547555008,0
2184E0594159N,43.9051189797964,5.225995944248921,4866.821764026413,352.18907080513384,1504.5734216937276,28.20274781327751,1.8599898114873719,A,A,Chemin des Pourquiers 84220 Gordes,,,84220,Gordes,84050_0710,Lot B 2 Les Pourquiers - Les Bastides de Fontblanque,GORDES,84220,2013.0,,8.490401839638105,5.867003524890726,3.3742628080412436,1.0508180624084131,gordes,2025,-3.2678038506975766,-0.8455925175759907,3
2184E0559695Z,43.87804103723487,5.21063899615927,2924.309813438856,209.93432268859758,945.3284287975326,82.73926103911687,5.738523627023168,D,A,Ancien Chemin des Beaumettes 84220 Gordes,,,84220,Gordes,84050_0064,"Chemin Moulin des Roberts
LE MOULIN BLANC",BEAUMETTES-GORDES,84220,1948.0,,7.981155673181318,5.351546818143793,4.427707936084864,1.9078408544943095,gordes,2025,-2.4933466888359366,1.1053722767426393,3
2184E0386443L,43.876297999721665,5.195225961157865,24387.29494268816,1893.2732294682207,8086.293765414931,174.13685369157486,13.468013249543638,F,C,Les Bouilladoires 84220 Gordes,,,84220,Gordes,84050_7a94dz,Les Bouilladoires,GORDES,84220,1900.0,,10.101858580717419,7.546590523884356,5.1655676893990545,2.6719402298721002,gordes,2025,0.6794396984377153,0.008137406833960574,2
2184E0165881H,43.898814027431314,5.195040049832663,47136.25127596095,3655.8882581584826,13138.865692652633,206.62149304431915,15.416148620369178,G,C,Beaumes Brunes 84220 Gordes,,,84220,Gordes,84050_B014,45 Chemin des Mians,GORDES,84220,1989.0,,10.760818864988618,8.204367862079181,5.335716676974765,2.7982655223324393,gordes,2025,1.4137969346406125,-0.45266659284057115,2
2184E0386436E,43.87346800263829,5.178436988670281,27883.624156396065,2352.180789487461,9620.547971572647,115.99649513858171,9.10443278229277,E,B,446 Chemin du Serre 84220 Gordes,446,Chemin du Serre,84220,Gordes,84050_0820_00446,446 Chemin du Serre,GORDES,84220,1978.0,,10.235830710389484,7.763523219387142,4.762143978268566,2.312974216899378,gordes,2025,0.3701882534322174,-0.6948871311196188,0
2184E0470718U,43.875275994640425,5.183311995533219,20428.07417974029,1056.2476909293696,5730.435530030876,74.66670442378393,3.7871914339525627,C,A,942 Chemin des Gros 84220 Gordes,942,Chemin des Gros,84220,Gordes,84050_0340_00942,"942, Chemin des Gros",GORDES,84220,2013.0,,9.924714370080983,6.963424292315566,4.326338227805907,1.5659438999915098,gordes,2025,-1.036313521163652,-1.0059006870051128,0
2184E0594160O,43.9051189797964,5.225995944248921,4888.024124685125,355.53804389497503,1606.8399094323725,28.325613383396337,1.8776764927117775,A,A,Chemin des Pourquiers 84220 Gordes,,,84220,Gordes,84050_0710,Lot B 2 Les Pourquiers - Les Bastides de Fontblanque,GORDES,84220,2013.0,,8.494747997049009,5.876440949153628,3.3784613110606454,1.0569831951671136,gordes,2025,-3.2678038506975766,-0.8455925175759907,3
2184E0504922I,43.9051189797964,5.225995944248921,5899.768685045503,437.92201010895593,1940.0698838165283,29.82593450698748,1.9873928300837573,A,A,Chemin des Pourquiers 84220 Gordes,,,84220,Gordes,84050_0710,Lot B 3 Les Pourquiers - Les Bastides de Fontblanque,GORDES,84220,2013.0,,8.682837907008311,6.084321743782566,3.4283563651192566,1.0944010438388743,gordes,2025,-3.0757777263373685,-0.9761248404436617,3
2184E0059116Y,43.9105070144366,5.229732994368488,15919.321428120724,925.9322813767295,4777.5206863366275,83.0031542414421,4.005330513146878,C,A,3688 Route des Trois Soldats 84220 Gordes,3688,Route des Trois Soldats,84220,Gordes,84050_0880_03688,"3688, Route des 3 Soldats
Sauvestre de Véroncle",GORDES,84220,1989.0,,9.675351649403142,6.831880511523935,4.43085434863167,1.6105034471796469,gordes,2025,-1.0859672474022581,-0.6433636387450389,0
2184E0994136G,43.87804103723487,5.21063899615927,2995.699140852203,200.8084023088426,958.2840224835445,84.75912233052836,5.489067944660845,D,A,Ancien Chemin des Beaumettes 84220 Gordes,,,84220,Gordes,84050_0064,"Chemin Moulin des Roberts
LE MOULIN BLANC",BEAUMETTES-GORDES,84220,1948.0,,8.005266675508206,5.3073187438656175,4.451542463251098,1.8701189063286803,gordes,2025,-2.4933466888359366,1.1053722767426393,3
2284E0664628X,43.92481402391048,5.204204023495555,12018.662534942448,900.6167521177387,3443.9664212009147,101.12857962260735,7.263875175508896,D,B,1563 Route de Murs 84220 Gordes,1563,Route de Murs,84220,Gordes,84050_0580_01563,1563 Route de Murs,GORDES,84220,2001.0,,9.39429913239911,6.804189542985227,4.626232603950042,2.11189362709398,gordes,2025,-0.955254338110381,-0.07418991890126052,0
2184E1032060W,43.876297999721665,5.195225961157865,25516.443793678005,2072.281445453085,8075.872779819026,182.14908001944374,14.720895187915154,F,B,Les Bouilladoires 84220 Gordes,,,84220,Gordes,84050_7a94dz,Les Bouilladoires,GORDES,84220,1900.0,,10.147117567617366,7.63688787044315,5.210300466113347,2.7549907311758397,gordes,2025,0.6983395370294975,0.010682620982101237,2
2284E1024202R,43.938578966842876,5.207971969576661,42834.0803092629,3567.2916332418217,14252.15370040741,229.67953625713352,18.517490309826044,G,C,Chemin de la Gardette 84220 Gordes,,,84220,Gordes,84050_0299,La GARDETTE,GORDES,84220,,,10.66511267924786,8.179842226133767,5.441029458415442,2.9713110025257525,gordes,2025,1.6211617919923778,-0.17792448286248141,2
2284E1392569Q,43.875265022011206,5.183423957945177,16767.986606771323,1131.9996436830438,4956.95541265335,56.8585048842732,3.766427029389598,C,A,939 Chemin des Gros 84220 Gordes,939,Chemin des Gros,84220,Gordes,84050_0340_00939,939 Chemin des Gros,GORDES,84220,,,9.727286424057025,7.032623946538146,4.058000458983797,1.5615969737793647,gordes,2025,-1.3034357873557105,-1.172968630858108,0
2284E0640854N,43.91923896357449,5.202420949879403,17057.70664081096,1835.552683127531,5076.717271117546,125.66241823055138,13.375182201522634,E,C,Route de Murs 84220 Gordes,,,84220,Gordes,84050_0580,Route de Murs,GORDES,84220,1970.0,,9.744416005792573,7.5156455515498894,4.841525423204713,2.6655032614916196,gordes,2025,0.2179257829135466,-0.08275784688193492,2
2284E0332572N,43.87307898927369,5.183271059232117,12713.410392843105,1328.0929370774768,4516.598651088329,140.7630403717842,14.271125956362374,F,C,1491 Chemin des Gros 84220 Gordes,1491,Chemin des Gros,84220,Gordes,84050_0340_01491,1491 Chemin des GROS,GORDES,84220,1947.0,,9.450491305789555,7.192251986349121,4.954156933944671,2.725963853012622,gordes,2025,0.1312599999087943,0.4255051866011506,2
2284E1122185G,43.912492962777016,5.19619795500533,4603.562589121508,7.501861714893234,1366.8722029844985,95.2501158305123,7.397669191075272,D,B,8 Chemin des Mians 84220 Gordes,8,Chemin des Mians,84220,Gordes,84050_0550_00008,8 ch des mians   Appartement 29,Gordes,84220,1997.0,,8.434802958102267,2.1402851647952925,4.566950176601064,2.1279541900923884,gordes,2025,-3.481404205665461,2.167735610317524,3
2284E0927057I,43.91335804029198,5.202613057652695,30154.37262614148,1853.9533976092134,9581.891443142278,150.13701225438672,8.546517909919158,E,B,119 Route Neuve 84220 Gordes,119,Route Neuve,84220,Gordes,84050_0600_00119,"119, Route Neuve",GORDES,84220,1948.0,,10.314118382835485,7.525614852143324,5.018186791330402,2.256176471241393,gordes,2025,0.32235842844765034,-0.45008500049332956,2
2284E1488624B,43.88853097223086,5.177295001252779,12064.065975678275,886.8493149819241,3609.391959884438,98.48501064218306,7.239192275102776,D,A,233 Chemin de la Dragonne 84220 Gordes,233,Chemin de la Dragonne,84220,Gordes,84050_0210_00233,de la Dragonne,GORDES,84220,2002.0,,9.398069446397125,6.788802038257465,4.600006986003946,2.1089023142504613,gordes,2025,-0.8495040042240083,-0.08195401779405619,0
2246E0250220R,43.88240696263354,5.191849957165254,21156.041341850778,3252.3283984453433,5711.92500045502,195.90490904882975,30.06159659864806,D,C,Route de Saint Pantaleon 84220 Gordes,,,84220,Gordes,84050_0803,de Saint Pantaleon,SAUZET,46140,2003.0,,9.959728053032114,8.08743387386657,5.282720917019561,3.435972220090597,gordes,2025,1.0657010948415582,0.27655687743183954,2
2284E0648668B,43.89232701627601,5.224464984800157,27697.42956155794,9116.761395303523,8268.21111371058,214.21591191660005,69.9993920143261,E,E,2684 Route des Adams 84220 Gordes,2684,Route des Adams,84220,Gordes,84050_0006_02684,"2684, Route des ADAMS",GORDES,84220,1976.0,,10.22913099603964,9.117979591896605,5.371641765687093,4.262671313826146,gordes,2025,2.4248734613944363,0.21003580715503053,1
2284E1000190D,43.87804103723487,5.21063899615927,3818.723660587742,291.2809252262821,1149.7380542845342,89.83897074263527,6.018200934427316,D,B,Ancien Chemin des Beaumettes 84220 Gordes,,,84220,Gordes,84050_0064,"Immeuble : 53195 Lot : 24

Chemin du Moulin 
commune des Beaumettes","GORDES, France",84220,,,8.24793335882367,5.677715412465708,4.50908838673102,1.948506908046014,gordes,2025,-2.143842810580307,0.9191221921818404,3
2284E0346327O,43.886216022406536,5.1675420499982625,39391.90156645277,2180.801775824149,10337.578088358496,170.42665921465186,9.196952337012014,E,B,Les Imberts 84220 Gordes,,,84220,Gordes,84050_7lah4v,"481 Chemin des PRES
Les Imberts",GORDES,84220,1947.0,,10.58134091576667,7.687906317089509,5.144155532077368,2.3220888851544355,gordes,2025,0.6749669582371561,-0.539607071023954,2
2284E0234144V,43.886786975183654,5.214118027476111,32709.45243012857,10797.346859464566,10504.446742571447,136.26574486111258,44.913550797988236,D,D,Chemin des Firmins 84220 Gordes,,Chemin des Firmins,84220,Gordes,84050_0269,Les Firmins,GORDES,84220,1995.0,,10.39544995199069,9.287148332828027,4.921918790466745,3.826760297853406,gordes,2025,1.9552324210318244,-0.5938126873280617,1
2284E0140586L,43.92254098622167,5.191523059325143,54854.813586901815,15247.41114239601,14063.601141773413,201.2668256593575,55.57382871444381,E,E,1424 Route de Senanque 84220 Gordes,1424,Route de Senanque,84220,Gordes,84050_0810_01424,1424 Route de Senanque,GORDES,84220,1989.0,,10.912463450732194,9.632230589223807,5.309587744860791,4.035546488069649,gordes,2025,2.86554127120727,-0.5830192233636358,1
2284E1239139M,43.914051966290735,5.206395951148387,24316.60794829527,1680.4455377048384,7943.497793874386,140.9588886850945,9.121839468844117,E,B,460 Route Neuve 84220 Gordes,460,Route Neuve,84220,Gordes,84050_0600_00460,"460, Route Neuve",GORDES,84220,,,10.098955973853524,7.427409141541803,4.955537499381174,2.3146954130379958,gordes,2025,0.17855625012498424,-0.31836743324183625,0
2284E0140457M,43.92254098622167,5.191523059325143,9215.275087009686,666.4648377663889,2375.486393426351,150.97835058858945,10.049228554981738,E,B,1424 Route de Senanque 84220 Gordes,1424,Route de Senanque,84220,Gordes,84050_0810_01424,"1424 Route de Senanque
Maison gardien",GORDES,84220,1989.0,,9.128726231341082,6.503486711383359,5.023738080363885,2.4023606114978473,gordes,2025,-0.7637196161915707,0.7235550318819826,0
2284E0332898B,43.89189003487697,5.165607048515493,16930.12041144202,2674.038664529693,6042.11103143152,57.22274246600466,8.284849276262555,C,B,2860 Chemin des Parties 84220 Gordes,2860,Chemin des Parties,84220,Gordes,84050_0640_02860,"2860 chemin des Parties
Les Imberts",GORDES,84220,1978.0,,9.736908651994858,7.89171911325544,4.064276042429714,2.2283839616371073,gordes,2025,-0.4566909549020333,-1.1615929045214521,0
